"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"","19","103733","12","6","Iona","18","245","13.61111","0.15","0.2426","0.15","0.6367","0.61","238","13.22222","0.83","0.2356","0.86","0.4496","0.86","146","8.11111","0.5","0.1446","0.5","0.3493","0.48","294","16.33333","0.51","0.2911","0.56","0.3367","0.59","87","4.83333","0.44","0.0861","0.49","0.3793","0.67","626","34.77778","0.21","0.6198","0.23","0.5655","0.59"
"","54","103732","15","11","Indiana St.","24","321","13.375","0.12","0.2526","0.2","0.6386","0.63","316","13.16667","0.82","0.2486","0.91","0.3924","0.4","209","8.70833","0.58","0.1644","0.68","0.3636","0.63","332","13.83333","0.18","0.2612","0.31","0.3253","0.44","93","3.875","0.17","0.0732","0.24","0.3871","0.72","746","31.08333","0.04","0.5869","0.13","0.5643","0.58"
"","73","103730","12","7","Indiana","27","442","16.37037","0.45","0.2927","0.52","0.6561","0.75","389","14.40741","0.92","0.2576","0.94","0.3805","0.34","191","7.07407","0.36","0.1265","0.38","0.3037","0.14","370","13.7037","0.16","0.245","0.2","0.3027","0.16","118","4.37037","0.29","0.0781","0.35","0.3898","0.74","930","34.44444","0.19","0.6159","0.21","0.5667","0.61"
"","72","103724","8","5","UIW","19","251","13.21053","0.11","0.2505","0.19","0.5777","0.1","199","10.47368","0.43","0.1986","0.58","0.397","0.44","156","8.21053","0.51","0.1557","0.62","0.3397","0.4","258","13.57895","0.13","0.2575","0.27","0.3643","0.86","136","7.15789","0.94","0.1357","0.97","0.4265","0.93","647","34.05263","0.17","0.6457","0.37","0.5765","0.72"
"","54","103722","6","3","Illinois St.","21","327","15.57143","0.34","0.2652","0.29","0.6606","0.78","193","9.19048","0.23","0.1565","0.2","0.342","0.09","229","10.90476","0.81","0.1857","0.82","0.3974","0.88","350","16.66667","0.56","0.2839","0.5","0.3457","0.68","133","6.33333","0.84","0.1079","0.85","0.3008","0.15","811","38.61905","0.54","0.6577","0.45","0.5641","0.57"
"","73","103720","24","16","Illinois","31","675","21.77419","0.94","0.3711","0.95","0.6948","0.94","341","11","0.52","0.1875","0.49","0.4076","0.53","259","8.35484","0.53","0.1424","0.48","0.3784","0.75","356","11.48387","0.02","0.1957","0.02","0.3567","0.79","187","6.03226","0.8","0.1028","0.77","0.4011","0.81","1219","39.32258","0.6","0.6701","0.52","0.6345","0.99"
"","61","103717","13","8","Idaho St.","19","223","11.73684","0.03","0.2299","0.1","0.6547","0.74","267","14.05263","0.9","0.2753","0.98","0.4195","0.63","106","5.57895","0.18","0.1093","0.25","0.283","0.07","303","15.94737","0.46","0.3124","0.73","0.3069","0.21","71","3.73684","0.13","0.0732","0.24","0.2817","0.08","597","31.42105","0.06","0.6155","0.2","0.5285","0.17"
"","61","103716","1","1","Idaho","22","288","13.09091","0.09","0.2542","0.22","0.6354","0.6","226","10.27273","0.39","0.1995","0.6","0.4027","0.5","261","11.86364","0.9","0.2304","0.97","0.3563","0.56","267","12.13636","0.05","0.2357","0.12","0.3184","0.35","90","4.09091","0.23","0.0794","0.38","0.4111","0.88","646","29.36364","0.02","0.5702","0.08","0.5666","0.61"
"","59","103715","8","7","IU Indy","18","262","14.55556","0.22","0.2451","0.16","0.6183","0.44","176","9.77778","0.34","0.1646","0.27","0.3636","0.21","215","11.94444","0.9","0.2011","0.89","0.386","0.79","332","18.44444","0.75","0.3106","0.72","0.3494","0.71","83","4.61111","0.37","0.0776","0.34","0.3253","0.29","678","37.66667","0.44","0.6342","0.32","0.5553","0.48"
"","5","103706","0","0","Howard","2","23","11.5","0.02","0.184","0.01","0.7826","1","26","13","0.8","0.208","0.66","0.3077","0.02","18","9","0.62","0.144","0.49","0.3333","0.36","45","22.5","0.98","0.36","0.94","0.4","0.99","13","6.5","0.88","0.104","0.78","0.3077","0.18","81","40.5","0.71","0.648","0.38","0.6296","0.99"
"","72","103705","6","4","Houston Christian","24","409","17.04167","0.56","0.287","0.46","0.6039","0.3","235","9.79167","0.34","0.1649","0.28","0.4128","0.56","215","8.95833","0.61","0.1509","0.56","0.3116","0.19","429","17.875","0.69","0.3011","0.63","0.3263","0.46","137","5.70833","0.72","0.0961","0.67","0.3577","0.51","975","40.625","0.72","0.6842","0.62","0.5441","0.31"
"","17","103704","28","14","Houston","31","469","15.12903","0.27","0.2497","0.19","0.6482","0.7","273","8.80645","0.18","0.1454","0.13","0.4286","0.71","344","11.09677","0.83","0.1832","0.8","0.3227","0.27","615","19.83871","0.88","0.3275","0.83","0.3642","0.86","175","5.64516","0.7","0.0932","0.64","0.2914","0.12","1261","40.67742","0.72","0.6715","0.53","0.5694","0.65"
"","55","103698","5","5","Holy Cross","16","373","23.3125","0.97","0.3918","0.97","0.5416","0.02","154","9.625","0.3","0.1618","0.25","0.4221","0.66","112","7","0.35","0.1176","0.33","0.4018","0.9","232","14.5","0.26","0.2437","0.19","0.3707","0.91","81","5.0625","0.52","0.0851","0.48","0.3086","0.19","686","42.875","0.85","0.7206","0.79","0.5372","0.25"
"","16","103697","13","8","Hofstra","23","308","13.3913","0.12","0.2295","0.1","0.6494","0.71","335","14.56522","0.93","0.2496","0.91","0.4896","0.97","172","7.47826","0.41","0.1282","0.4","0.3314","0.34","436","18.95652","0.82","0.3249","0.82","0.3211","0.38","90","3.91304","0.18","0.0671","0.16","0.3778","0.66","835","36.30435","0.31","0.6222","0.25","0.5521","0.42"
"","37","103691","6","4","High Point","17","330","19.41176","0.82","0.3488","0.88","0.6061","0.33","125","7.35294","0.06","0.1321","0.07","0.384","0.35","214","12.58824","0.94","0.2262","0.96","0.3598","0.59","235","13.82353","0.18","0.2484","0.22","0.3149","0.29","40","2.35294","0.01","0.0423","0.02","0.325","0.29","607","35.70588","0.26","0.6416","0.35","0.547","0.35"
"","40","103685","11","9","Hawaii","19","305","16.05263","0.4","0.2821","0.44","0.5967","0.24","164","8.63158","0.17","0.1517","0.16","0.4451","0.83","195","10.26316","0.76","0.1804","0.78","0.3487","0.47","321","16.89474","0.58","0.2969","0.59","0.3427","0.67","95","5","0.49","0.0879","0.51","0.4105","0.87","722","38","0.48","0.6679","0.51","0.5616","0.54"
"","18","103680","15","12","Hartford","24","378","15.75","0.36","0.2897","0.49","0.6376","0.62","190","7.91667","0.1","0.1456","0.13","0.3737","0.3","182","7.58333","0.43","0.1395","0.47","0.3901","0.83","389","16.20833","0.49","0.2981","0.6","0.3393","0.64","166","6.91667","0.91","0.1272","0.94","0.2831","0.08","933","38.875","0.56","0.7149","0.76","0.5461","0.32"
"","37","103674","6","5","Hampton","12","181","15.08333","0.27","0.2528","0.21","0.6409","0.64","117","9.75","0.32","0.1634","0.26","0.3333","0.06","123","10.25","0.76","0.1718","0.74","0.3577","0.57","225","18.75","0.8","0.3142","0.74","0.3156","0.3","70","5.83333","0.76","0.0978","0.7","0.3571","0.5","476","39.66667","0.64","0.6648","0.5","0.5462","0.32"
"","59","103661","8","8","Green Bay","25","432","17.28","0.59","0.2867","0.46","0.6458","0.68","292","11.68","0.6","0.1938","0.55","0.3459","0.12","272","10.88","0.8","0.1805","0.78","0.3897","0.83","408","16.32","0.51","0.2707","0.4","0.3333","0.55","102","4.08","0.22","0.0677","0.17","0.3333","0.34","943","37.72","0.45","0.6257","0.27","0.5663","0.6"
"","36","103659","17","9","Grand Canyon","21","310","14.7619","0.23","0.265","0.29","0.6516","0.72","242","11.52381","0.58","0.2068","0.65","0.4835","0.95","194","9.2381","0.65","0.1658","0.7","0.4794","0.99","319","15.19048","0.34","0.2726","0.42","0.2978","0.13","104","4.95238","0.47","0.0889","0.54","0.3846","0.71","734","34.95238","0.22","0.6274","0.28","0.5511","0.4"
"","39","103658","10","7","Grambling","21","373","17.7619","0.68","0.3286","0.81","0.6595","0.77","235","11.19048","0.54","0.207","0.65","0.3106","0.03","196","9.33333","0.67","0.1727","0.75","0.3112","0.19","251","11.95238","0.04","0.2211","0.06","0.3227","0.41","79","3.7619","0.14","0.0696","0.2","0.3418","0.39","704","33.52381","0.13","0.6203","0.24","0.5795","0.75"
"","30","103652","31","15","Gonzaga","32","865","27.03125","1","0.4402","1","0.7399","0.98","305","9.53125","0.29","0.1552","0.19","0.4885","0.96","142","4.4375","0.05","0.0723","0.04","0.3521","0.51","556","17.375","0.63","0.283","0.49","0.3525","0.75","96","3","0.04","0.0489","0.03","0.4479","0.97","1518","47.4375","0.98","0.7725","0.94","0.6588","1"
"","53","103647","17","11","Georgia Tech","26","478","18.38462","0.74","0.3159","0.72","0.6862","0.91","294","11.30769","0.56","0.1943","0.55","0.4558","0.89","191","7.34615","0.39","0.1262","0.38","0.356","0.55","398","15.30769","0.36","0.2631","0.34","0.3392","0.64","152","5.84615","0.76","0.1005","0.73","0.375","0.65","1028","39.53846","0.63","0.6794","0.6","0.5992","0.9"
"","62","103646","16","8","Georgia St.","20","337","16.85","0.53","0.2735","0.35","0.6499","0.71","245","12.25","0.69","0.1989","0.59","0.4367","0.77","218","10.9","0.81","0.1769","0.77","0.3761","0.72","267","13.35","0.12","0.2167","0.04","0.3371","0.6","165","8.25","0.99","0.1339","0.97","0.3576","0.51","769","38.45","0.53","0.6242","0.27","0.5754","0.71"
"","89","103644","14","7","Georgia","25","584","23.36","0.97","0.3782","0.96","0.6764","0.88","344","13.76","0.88","0.2228","0.79","0.3343","0.07","121","4.84","0.09","0.0784","0.06","0.2727","0.05","367","14.68","0.29","0.2377","0.13","0.3134","0.28","128","5.12","0.53","0.0829","0.44","0.3516","0.46","1079","43.16","0.86","0.6988","0.69","0.5885","0.83"
"","29","103643","13","7","Georgetown","26","318","12.23077","0.05","0.2091","0.03","0.5943","0.23","361","13.88462","0.89","0.2373","0.87","0.3961","0.43","251","9.65385","0.7","0.165","0.69","0.3825","0.77","462","17.76923","0.67","0.3037","0.65","0.3615","0.83","129","4.96154","0.48","0.0848","0.47","0.3798","0.67","909","34.96154","0.22","0.5976","0.15","0.5644","0.58"
"","4","103642","5","3","George Washington","16","264","16.5","0.48","0.301","0.6","0.6288","0.54","162","10.125","0.37","0.1847","0.46","0.4012","0.48","163","10.1875","0.76","0.1859","0.82","0.3865","0.8","244","15.25","0.35","0.2782","0.44","0.3197","0.37","44","2.75","0.03","0.0502","0.03","0.3409","0.38","552","34.5","0.2","0.6294","0.29","0.5534","0.45"
"","4","103641","13","8","George Mason","21","302","14.38095","0.2","0.2332","0.11","0.6987","0.95","323","15.38095","0.97","0.2494","0.91","0.4087","0.54","198","9.42857","0.68","0.1529","0.58","0.2879","0.08","374","17.80952","0.68","0.2888","0.54","0.3048","0.19","98","4.66667","0.39","0.0757","0.28","0.4082","0.85","774","36.85714","0.37","0.5977","0.15","0.5711","0.67"
"","37","103638","3","3","Gardner-Webb","10","197","19.7","0.85","0.3556","0.91","0.5482","0.03","74","7.4","0.06","0.1336","0.08","0.3784","0.32","43","4.3","0.05","0.0776","0.05","0.3488","0.47","169","16.9","0.58","0.3051","0.66","0.3846","0.96","70","7","0.93","0.1264","0.93","0.2714","0.06","437","43.7","0.89","0.7888","0.97","0.5355","0.24"
"","62","103634","13","7","Ga. Southern","22","384","17.45455","0.63","0.3024","0.61","0.6068","0.34","215","9.77273","0.34","0.1693","0.31","0.3907","0.38","142","6.45455","0.29","0.1118","0.29","0.3239","0.28","406","18.45455","0.75","0.3197","0.78","0.3153","0.3","123","5.59091","0.68","0.0969","0.69","0.2927","0.12","913","41.5","0.78","0.7189","0.78","0.5246","0.13"
"","38","103633","5","4","Furman","12","259","21.58333","0.93","0.3602","0.92","0.6525","0.73","102","8.5","0.15","0.1419","0.11","0.4314","0.74","25","2.08333","0","0.0348","0","0.24","0","268","22.33333","0.98","0.3727","0.97","0.3396","0.64","65","5.41667","0.63","0.0904","0.58","0.3231","0.26","592","49.33333","0.99","0.8234","1","0.5693","0.65"
"","87","103631","5","4","Fresno St.","12","183","15.25","0.3","0.298","0.58","0.6175","0.43","99","8.25","0.12","0.1612","0.24","0.3535","0.15","91","7.58333","0.43","0.1482","0.53","0.3407","0.41","172","14.33333","0.22","0.2801","0.46","0.314","0.28","68","5.66667","0.71","0.1107","0.87","0.3971","0.78","424","35.33333","0.24","0.6906","0.65","0.5531","0.45"
"","4","103619","2","2","Fordham","14","199","14.21429","0.18","0.2779","0.39","0.5779","0.1","145","10.35714","0.4","0.2025","0.62","0.3034","0.02","78","5.57143","0.18","0.1089","0.24","0.2436","0","201","14.35714","0.23","0.2807","0.46","0.2438","0.01","93","6.64286","0.9","0.1299","0.95","0.3226","0.26","493","35.21429","0.23","0.6885","0.64","0.4736","0.01"
"","53","103616","18","11","Florida St.","25","435","17.4","0.62","0.2977","0.58","0.6736","0.86","317","12.68","0.75","0.217","0.74","0.4385","0.79","199","7.96","0.47","0.1362","0.46","0.3467","0.45","331","13.24","0.11","0.2266","0.07","0.3595","0.81","178","7.12","0.94","0.1218","0.91","0.4101","0.87","945","37.8","0.46","0.6468","0.37","0.6148","0.96"
"","5","103615","6","5","Florida A&M","16","195","12.1875","0.05","0.2167","0.05","0.6205","0.46","193","12.0625","0.65","0.2144","0.72","0.4715","0.93","252","15.75","1","0.28","1","0.4008","0.89","200","12.5","0.07","0.2222","0.06","0.35","0.72","60","3.75","0.14","0.0667","0.15","0.2333","0.01","455","28.4375","0","0.5056","0","0.5429","0.3"
"","89","103614","15","9","Florida","25","413","16.52","0.48","0.2935","0.53","0.6973","0.95","295","11.8","0.63","0.2097","0.68","0.4271","0.69","224","8.96","0.61","0.1592","0.64","0.3571","0.57","342","13.68","0.15","0.2431","0.18","0.3684","0.89","133","5.32","0.6","0.0945","0.65","0.3233","0.27","888","35.52","0.25","0.6311","0.31","0.6098","0.95"
"","88","103609","13","7","Fla. Atlantic","17","312","18.35294","0.73","0.3101","0.68","0.5865","0.18","183","10.76471","0.48","0.1819","0.43","0.4153","0.59","101","5.94118","0.21","0.1004","0.19","0.3564","0.56","321","18.88235","0.81","0.3191","0.78","0.352","0.75","89","5.23529","0.57","0.0885","0.53","0.382","0.69","722","42.47059","0.82","0.7177","0.77","0.5589","0.52"
"","3","103596","9","8","FDU","24","525","21.875","0.95","0.3666","0.94","0.579","0.12","264","11","0.52","0.1844","0.45","0.3939","0.41","126","5.25","0.14","0.088","0.12","0.3413","0.41","417","17.375","0.63","0.2912","0.56","0.3645","0.86","98","4.08333","0.22","0.0684","0.18","0.4184","0.91","1042","43.41667","0.87","0.7277","0.84","0.571","0.67"
"","19","103595","10","7","Fairfield","27","468","17.33333","0.6","0.3214","0.75","0.5491","0.03","253","9.37037","0.25","0.1738","0.35","0.3439","0.1","218","8.07407","0.49","0.1497","0.55","0.3349","0.37","391","14.48148","0.26","0.2685","0.37","0.3069","0.21","126","4.66667","0.39","0.0865","0.5","0.3413","0.38","985","36.48148","0.34","0.6765","0.59","0.5091","0.05"
"","88","103594","9","2","FIU","22","383","17.40909","0.62","0.2904","0.5","0.6266","0.51","186","8.45455","0.14","0.141","0.11","0.3978","0.44","102","4.63636","0.07","0.0773","0.05","0.3333","0.36","462","21","0.94","0.3503","0.92","0.3139","0.28","184","8.36364","0.99","0.1395","0.98","0.3641","0.57","1031","46.86364","0.96","0.7817","0.97","0.5412","0.28"
"","1","103593","9","3","FGCU","13","298","22.92308","0.97","0.3758","0.96","0.5805","0.13","85","6.53846","0.02","0.1072","0.01","0.4","0.47","72","5.53846","0.18","0.0908","0.14","0.3472","0.46","265","20.38462","0.91","0.3342","0.86","0.2943","0.12","73","5.61538","0.69","0.0921","0.61","0.2877","0.11","636","48.92308","0.99","0.802","0.99","0.5055","0.04"
"","54","103591","9","7","Evansville","21","309","14.71429","0.23","0.2812","0.43","0.6246","0.5","135","6.42857","0.01","0.1228","0.04","0.4222","0.66","125","5.95238","0.22","0.1137","0.31","0.336","0.38","375","17.85714","0.68","0.3412","0.89","0.3707","0.91","155","7.38095","0.95","0.141","0.98","0.3871","0.72","839","39.95238","0.66","0.7634","0.93","0.5858","0.81"
"","16","103577","10","5","Elon","18","227","12.61111","0.06","0.2217","0.06","0.5463","0.03","183","10.16667","0.38","0.1787","0.39","0.4481","0.86","165","9.16667","0.64","0.1611","0.65","0.3939","0.85","352","19.55556","0.87","0.3438","0.9","0.3125","0.27","97","5.38889","0.61","0.0947","0.65","0.4021","0.83","676","37.55556","0.42","0.6602","0.46","0.5141","0.08"
"","61","103567","16","12","Eastern Wash.","23","390","16.95652","0.55","0.2882","0.48","0.6385","0.62","277","12.04348","0.65","0.2047","0.64","0.4729","0.93","147","6.3913","0.28","0.1086","0.24","0.4286","0.96","447","19.43478","0.85","0.3304","0.85","0.3669","0.88","90","3.91304","0.18","0.0665","0.15","0.3333","0.34","929","40.3913","0.7","0.6866","0.63","0.5813","0.77"
"","2","103563","6","3","Eastern Mich.","15","249","16.6","0.49","0.2791","0.41","0.6185","0.44","199","13.26667","0.84","0.2231","0.79","0.3869","0.36","107","7.13333","0.37","0.12","0.34","0.2897","0.09","229","15.26667","0.35","0.2567","0.26","0.262","0.02","108","7.2","0.94","0.1211","0.91","0.3981","0.79","586","39.06667","0.57","0.657","0.44","0.5265","0.15"
"","15","103562","11","7","Eastern Ky.","14","254","18.14286","0.71","0.2705","0.34","0.6614","0.79","175","12.5","0.73","0.1864","0.48","0.3543","0.15","153","10.92857","0.82","0.1629","0.67","0.3399","0.4","270","19.28571","0.84","0.2875","0.53","0.3667","0.88","87","6.21429","0.81","0.0927","0.63","0.3563","0.49","611","43.64286","0.88","0.6507","0.4","0.5941","0.87"
"","15","103561","9","6","Eastern Ill.","25","404","16.16","0.42","0.2686","0.32","0.6411","0.65","356","14.24","0.91","0.2367","0.87","0.4607","0.91","223","8.92","0.61","0.1483","0.53","0.3453","0.44","395","15.8","0.44","0.2626","0.33","0.3013","0.15","126","5.04","0.5","0.0838","0.46","0.4127","0.88","925","37","0.37","0.615","0.2","0.5573","0.5"
"","17","103553","8","2","East Carolina","18","312","17.33333","0.6","0.3035","0.62","0.5417","0.02","106","5.88889","0.01","0.1031","0.01","0.3962","0.43","274","15.22222","0.99","0.2665","1","0.3796","0.76","258","14.33333","0.22","0.251","0.24","0.2829","0.06","78","4.33333","0.28","0.0759","0.29","0.3462","0.42","648","36","0.29","0.6304","0.3","0.4923","0.02"
"","38","103551","12","8","ETSU","19","335","17.63158","0.66","0.3113","0.69","0.606","0.33","135","7.10526","0.04","0.1255","0.04","0.4074","0.53","165","8.68421","0.57","0.1533","0.59","0.3152","0.21","362","19.05263","0.83","0.3364","0.88","0.3619","0.84","79","4.15789","0.24","0.0734","0.24","0.443","0.96","776","40.84211","0.73","0.7212","0.79","0.5825","0.79"
"","4","103550","9","7","Duquesne","18","335","18.61111","0.76","0.3221","0.76","0.6269","0.51","186","10.33333","0.4","0.1788","0.39","0.3441","0.1","134","7.44444","0.4","0.1288","0.4","0.3657","0.66","291","16.16667","0.49","0.2798","0.46","0.2784","0.03","94","5.22222","0.57","0.0904","0.58","0.3617","0.55","720","40","0.66","0.6923","0.66","0.5313","0.19"
"","53","103549","13","9","Duke","24","445","18.54167","0.75","0.3009","0.6","0.6787","0.89","225","9.375","0.26","0.1521","0.17","0.3956","0.42","237","9.875","0.73","0.1602","0.65","0.4219","0.95","465","19.375","0.85","0.3144","0.74","0.3462","0.68","107","4.45833","0.32","0.0723","0.22","0.3738","0.64","1017","42.375","0.81","0.6876","0.64","0.5934","0.87"
"","16","103546","12","4","Drexel","20","322","16.1","0.41","0.2927","0.52","0.6242","0.49","195","9.75","0.32","0.1773","0.38","0.4615","0.91","193","9.65","0.7","0.1755","0.76","0.4041","0.92","259","12.95","0.08","0.2355","0.12","0.4015","0.99","131","6.55","0.88","0.1191","0.9","0.313","0.21","712","35.6","0.25","0.6473","0.37","0.5878","0.82"
"","54","103544","25","14","Drake","27","440","16.2963","0.44","0.2688","0.33","0.6909","0.93","465","17.22222","0.99","0.2841","0.99","0.4452","0.84","221","8.18519","0.51","0.135","0.45","0.3801","0.76","395","14.62963","0.28","0.2413","0.16","0.357","0.79","116","4.2963","0.27","0.0709","0.21","0.3879","0.74","951","35.22222","0.23","0.5809","0.1","0.613","0.96"
"","36","103539","6","4","Utah Tech","18","319","17.72222","0.67","0.3067","0.65","0.6019","0.29","168","9.33333","0.25","0.1615","0.24","0.3452","0.11","189","10.5","0.78","0.1817","0.79","0.3016","0.13","280","15.55556","0.4","0.2692","0.38","0.2929","0.1","83","4.61111","0.37","0.0798","0.39","0.3373","0.35","683","37.94444","0.47","0.6567","0.44","0.5227","0.12"
"","59","103536","12","11","Detroit Mercy","22","318","14.45455","0.21","0.2465","0.17","0.6761","0.88","159","7.22727","0.05","0.1233","0.04","0.4151","0.59","238","10.81818","0.8","0.1845","0.81","0.3866","0.8","411","18.68182","0.78","0.3186","0.77","0.3796","0.94","164","7.45455","0.96","0.1271","0.94","0.4207","0.92","893","40.59091","0.72","0.6922","0.66","0.6187","0.97"
"","52","103535","2","1","Denver","20","345","17.25","0.58","0.3097","0.68","0.5768","0.1","223","11.15","0.53","0.2002","0.6","0.4395","0.8","161","8.05","0.49","0.1445","0.5","0.354","0.53","277","13.85","0.18","0.2487","0.22","0.3466","0.69","108","5.4","0.62","0.0969","0.69","0.3519","0.46","730","36.5","0.34","0.6553","0.43","0.5479","0.36"
"","5","103531","3","1","Delaware St.","13","198","15.23077","0.29","0.2532","0.21","0.5657","0.06","100","7.69231","0.08","0.1279","0.05","0.44","0.8","155","11.92308","0.9","0.1982","0.88","0.3097","0.18","243","18.69231","0.79","0.3107","0.72","0.3045","0.18","86","6.61538","0.89","0.11","0.86","0.2558","0.04","527","40.53846","0.71","0.6739","0.56","0.4858","0.02"
"","16","103530","7","5","Delaware","14","167","11.92857","0.04","0.2266","0.08","0.6587","0.76","183","13.07143","0.81","0.2483","0.91","0.4317","0.74","97","6.92857","0.34","0.1316","0.43","0.4021","0.91","254","18.14286","0.71","0.3446","0.9","0.311","0.25","36","2.57143","0.02","0.0488","0.03","0.3333","0.34","457","32.64286","0.09","0.6201","0.24","0.5394","0.26"
"","29","103525","5","2","DePaul","19","385","20.26316","0.89","0.3336","0.83","0.5818","0.14","244","12.84211","0.77","0.2114","0.7","0.4098","0.54","198","10.42105","0.78","0.1716","0.74","0.2727","0.05","252","13.26316","0.11","0.2184","0.05","0.2857","0.07","74","3.89474","0.17","0.0641","0.12","0.4054","0.84","712","37.47368","0.41","0.617","0.22","0.5316","0.19"
"","4","103524","14","9","Dayton","24","387","16.125","0.42","0.3121","0.69","0.646","0.68","228","9.5","0.28","0.1839","0.45","0.4254","0.68","109","4.54167","0.06","0.0879","0.12","0.4862","0.99","388","16.16667","0.49","0.3129","0.73","0.3582","0.8","128","5.33333","0.6","0.1032","0.77","0.4141","0.89","903","37.625","0.43","0.7282","0.84","0.5958","0.88"
"","4","103522","13","7","Davidson","21","347","16.52381","0.48","0.3025","0.61","0.6715","0.85","152","7.2381","0.05","0.1325","0.07","0.4013","0.48","94","4.47619","0.06","0.082","0.08","0.4574","0.99","450","21.42857","0.96","0.3923","0.99","0.3489","0.71","104","4.95238","0.47","0.0907","0.59","0.3942","0.76","901","42.90476","0.85","0.7855","0.97","0.5882","0.83"
"","29","103510","22","14","Creighton","31","516","16.64516","0.5","0.2771","0.38","0.6938","0.94","329","10.6129","0.46","0.1767","0.38","0.4529","0.87","205","6.6129","0.31","0.1101","0.26","0.3805","0.77","573","18.48387","0.75","0.3077","0.69","0.3613","0.83","236","7.6129","0.96","0.1267","0.93","0.3559","0.49","1328","42.83871","0.84","0.7132","0.75","0.6005","0.91"
"","5","103504","3","3","Coppin St.","11","192","17.45455","0.63","0.2922","0.52","0.6094","0.36","81","7.36364","0.06","0.1233","0.04","0.321","0.04","57","5.18182","0.13","0.0868","0.11","0.3158","0.22","227","20.63636","0.92","0.3455","0.9","0.2775","0.03","100","9.09091","1","0.1522","1","0.34","0.37","519","47.18182","0.98","0.79","0.97","0.5058","0.04"
"","87","103487","19","13","Colorado St.","25","469","18.76","0.77","0.3408","0.86","0.6461","0.68","160","6.4","0.01","0.1163","0.02","0.4","0.47","144","5.76","0.2","0.1047","0.22","0.4236","0.95","446","17.84","0.68","0.3241","0.81","0.3475","0.7","157","6.28","0.83","0.1141","0.88","0.3567","0.5","1072","42.88","0.85","0.7791","0.96","0.5779","0.73"
"","74","103484","23","14","Colorado","32","537","16.78125","0.52","0.2957","0.56","0.5791","0.12","334","10.4375","0.42","0.1839","0.45","0.476","0.94","283","8.84375","0.6","0.1558","0.62","0.3958","0.87","512","16","0.47","0.2819","0.47","0.3574","0.8","149","4.65625","0.39","0.082","0.43","0.4228","0.92","1199","37.46875","0.41","0.6602","0.46","0.5671","0.62"
"","55","103481","14","14","Colgate","16","394","24.625","0.99","0.392","0.97","0.6091","0.36","169","10.5625","0.44","0.1682","0.3","0.4911","0.97","75","4.6875","0.08","0.0746","0.04","0.32","0.25","264","16.5","0.54","0.2627","0.33","0.4091","1","103","6.4375","0.86","0.1025","0.76","0.3883","0.74","761","47.5625","0.99","0.7572","0.93","0.6071","0.94"
"","16","103478","9","6","Col. of Charleston","17","203","11.94118","0.04","0.2146","0.05","0.601","0.28","205","12.05882","0.65","0.2167","0.74","0.4341","0.76","160","9.41176","0.68","0.1691","0.72","0.3812","0.77","319","18.76471","0.8","0.3372","0.88","0.3918","0.97","58","3.41176","0.08","0.0613","0.1","0.3276","0.3","581","34.17647","0.18","0.6142","0.19","0.5818","0.78"
"","62","103473","18","9","Coastal Carolina","22","447","20.31818","0.89","0.3371","0.84","0.5817","0.14","247","11.22727","0.55","0.1863","0.47","0.3927","0.4","110","5","0.11","0.083","0.08","0.3091","0.17","375","17.04545","0.59","0.2828","0.49","0.3413","0.66","146","6.63636","0.9","0.1101","0.86","0.3493","0.44","969","44.04545","0.9","0.7308","0.85","0.5454","0.32"
"","59","103471","19","17","Cleveland St.","27","520","19.25926","0.81","0.3338","0.83","0.6154","0.41","329","12.18519","0.68","0.2112","0.7","0.4498","0.86","173","6.40741","0.28","0.111","0.28","0.3526","0.51","398","14.74074","0.3","0.2555","0.25","0.3266","0.46","138","5.11111","0.53","0.0886","0.53","0.3043","0.16","1056","39.11111","0.57","0.6778","0.59","0.5473","0.35"
"","53","103470","16","10","Clemson","24","330","13.75","0.16","0.2494","0.18","0.6242","0.49","225","9.375","0.26","0.1701","0.32","0.4133","0.57","194","8.08333","0.49","0.1466","0.52","0.3351","0.37","439","18.29167","0.74","0.3318","0.85","0.3349","0.56","134","5.58333","0.68","0.1013","0.74","0.3806","0.69","904","37.66667","0.44","0.6833","0.62","0.5564","0.49"
