"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"303","3","104412","14","9","Wagner","28","525","18.75","0.56","0.3304","0.64","0.5238","0.01","318","11.35714","0.65","0.2001","0.71","0.4151","0.47","174","6.21429","0.53","0.1095","0.56","0.3793","0.64","459","16.39286","0.4","0.2889","0.44","0.3573","0.83","113","4.03571","0.11","0.0711","0.11","0.4071","0.92","1097","39.17857","0.33","0.6904","0.38","0.5378","0.26"
"56","53","104407","19","8","Virginia Tech","32","627","19.59375","0.69","0.3227","0.56","0.638","0.68","307","9.59375","0.35","0.158","0.27","0.4169","0.5","238","7.4375","0.72","0.1225","0.69","0.3193","0.16","603","18.84375","0.69","0.3103","0.61","0.3433","0.66","168","5.25","0.42","0.0865","0.34","0.3988","0.86","1398","43.6875","0.74","0.7195","0.55","0.5801","0.75"
"16","53","104405","30","15","Virginia","36","714","19.83333","0.71","0.3274","0.6","0.6261","0.56","327","9.08333","0.26","0.1499","0.19","0.4343","0.63","122","3.38889","0.12","0.0559","0.11","0.4016","0.81","745","20.69444","0.87","0.3416","0.8","0.353","0.77","272","7.55556","0.92","0.1247","0.89","0.386","0.77","1732","48.11111","0.93","0.7941","0.9","0.5777","0.73"
"34","29","104403","24","15","Villanova","33","615","18.63636","0.54","0.3114","0.46","0.6715","0.86","260","7.87879","0.08","0.1316","0.06","0.3846","0.2","197","5.9697","0.51","0.0997","0.47","0.335","0.27","742","22.48485","0.94","0.3757","0.93","0.3369","0.59","160","4.84848","0.3","0.081","0.26","0.45","0.99","1518","46","0.86","0.7686","0.81","0.5903","0.86"
"229","18","104401","22","14","Vermont","32","518","16.1875","0.22","0.2887","0.28","0.6641","0.81","298","9.3125","0.3","0.1661","0.35","0.4698","0.87","177","5.53125","0.42","0.0987","0.46","0.3898","0.72","591","18.46875","0.65","0.3294","0.73","0.3316","0.52","208","6.5","0.78","0.1159","0.82","0.3413","0.34","1319","41.21875","0.48","0.7352","0.66","0.5644","0.58"
"15","89","104399","27","11","Vanderbilt","36","448","12.44444","0.01","0.2042","0","0.7121","0.98","578","16.05556","0.99","0.2634","0.98","0.5277","1","198","5.5","0.42","0.0902","0.36","0.3636","0.49","833","23.13889","0.96","0.3797","0.95","0.3541","0.79","135","3.75","0.06","0.0615","0.03","0.3704","0.64","1418","39.38889","0.35","0.6463","0.15","0.5899","0.86"
"157","54","104398","18","11","Valparaiso","32","541","16.90625","0.3","0.292","0.3","0.5545","0.05","310","9.6875","0.36","0.1673","0.36","0.3645","0.09","320","10","0.93","0.1727","0.92","0.3844","0.67","569","17.78125","0.57","0.3071","0.57","0.3269","0.44","113","3.53125","0.03","0.061","0.03","0.3982","0.85","1223","38.21875","0.22","0.66","0.22","0.5286","0.18"
"359","38","104394","6","1","VMI","29","415","14.31034","0.06","0.2448","0.05","0.5614","0.06","253","8.72414","0.19","0.1493","0.18","0.3676","0.1","119","4.10345","0.22","0.0702","0.22","0.4286","0.95","737","25.41379","0.99","0.4348","1","0.308","0.19","170","5.86207","0.62","0.1003","0.62","0.3471","0.41","1323","45.62069","0.84","0.7805","0.86","0.5004","0.04"
"44","4","104393","28","15","VCU","36","777","21.58333","0.89","0.3689","0.9","0.5869","0.18","311","8.63889","0.18","0.1477","0.16","0.4116","0.45","96","2.66667","0.05","0.0456","0.06","0.4479","0.98","675","18.75","0.68","0.3205","0.69","0.3585","0.84","247","6.86111","0.84","0.1173","0.84","0.3765","0.69","1699","47.19444","0.91","0.8067","0.95","0.5642","0.57"
"86","36","104391","25","14","Utah Valley","31","630","20.32258","0.77","0.3561","0.84","0.6889","0.92","443","14.29032","0.94","0.2504","0.95","0.4673","0.86","114","3.67742","0.16","0.0644","0.16","0.2982","0.08","426","13.74194","0.1","0.2408","0.13","0.3286","0.47","155","5","0.34","0.0876","0.36","0.3742","0.67","1212","39.09677","0.31","0.6851","0.35","0.6031","0.93"
"25","87","104390","29","15","Utah St.","35","656","18.74286","0.56","0.3228","0.56","0.7149","0.99","446","12.74286","0.83","0.2195","0.84","0.4596","0.83","101","2.88571","0.07","0.0497","0.08","0.4257","0.93","598","17.08571","0.49","0.2943","0.48","0.3227","0.38","230","6.57143","0.8","0.1132","0.79","0.3957","0.84","1485","42.42857","0.62","0.7308","0.63","0.6027","0.93"
"133","60","104389","10","2","Utah","32","636","19.875","0.71","0.3407","0.7","0.6038","0.3","318","9.9375","0.41","0.1703","0.41","0.4182","0.52","213","6.65625","0.61","0.1141","0.61","0.3944","0.75","435","13.59375","0.09","0.233","0.08","0.3241","0.4","264","8.25","0.97","0.1414","0.97","0.4015","0.87","1336","41.75","0.56","0.7156","0.53","0.5647","0.59"
"342","17","104382","5","1","UTSA","28","482","17.21429","0.33","0.2817","0.23","0.5373","0.02","358","12.78571","0.84","0.2092","0.77","0.3994","0.32","165","5.89286","0.5","0.0964","0.43","0.3333","0.26","533","19.03571","0.71","0.3115","0.63","0.2946","0.09","173","6.17857","0.7","0.1011","0.63","0.2832","0.03","1188","42.42857","0.62","0.6943","0.4","0.4781","0"
"126","72","104381","19","14","UTRGV","31","536","17.29032","0.34","0.3086","0.44","0.6679","0.84","283","9.12903","0.27","0.1629","0.31","0.4064","0.4","159","5.12903","0.35","0.0915","0.38","0.3774","0.62","519","16.74194","0.45","0.2988","0.51","0.3796","0.97","240","7.74194","0.95","0.1382","0.96","0.3417","0.36","1295","41.77419","0.56","0.7455","0.73","0.5996","0.91"
"268","88","104380","11","7","UTEP","28","365","13.03571","0.03","0.2355","0.04","0.6329","0.63","296","10.57143","0.51","0.191","0.61","0.3919","0.25","264","9.42857","0.89","0.1703","0.92","0.3144","0.13","479","17.10714","0.5","0.309","0.59","0.3424","0.65","145","5.17857","0.4","0.0935","0.48","0.331","0.24","990","35.35714","0.06","0.6387","0.12","0.5545","0.44"
"207","15","104379","22","13","UT Martin","30","467","15.56667","0.16","0.2817","0.23","0.636","0.65","334","11.13333","0.61","0.2014","0.72","0.3892","0.23","76","2.53333","0.04","0.0458","0.06","0.3289","0.23","622","20.73333","0.87","0.3752","0.93","0.2926","0.07","159","5.3","0.44","0.0959","0.54","0.3459","0.4","1248","41.6","0.53","0.7527","0.75","0.5228","0.13"
"163","36","104378","18","9","UT Arlington","30","575","19.16667","0.63","0.3541","0.82","0.5896","0.2","415","13.83333","0.92","0.2555","0.96","0.4","0.33","136","4.53333","0.26","0.0837","0.29","0.3235","0.18","365","12.16667","0.03","0.2248","0.05","0.2932","0.08","132","4.4","0.18","0.0813","0.26","0.2879","0.04","1073","35.76667","0.09","0.6607","0.22","0.5186","0.1"
"302","37","104376","13","5","USC Upstate","29","580","20","0.73","0.3351","0.67","0.5862","0.17","376","12.96552","0.85","0.2172","0.82","0.3777","0.16","158","5.44828","0.41","0.0913","0.38","0.3987","0.78","464","16","0.35","0.2681","0.28","0.306","0.16","153","5.27586","0.43","0.0884","0.38","0.3399","0.33","1197","41.27586","0.5","0.6915","0.39","0.5272","0.16"
"105","87","104375","18","11","UNLV","34","614","18.05882","0.45","0.3093","0.44","0.6466","0.73","498","14.64706","0.95","0.2509","0.95","0.4538","0.8","151","4.44118","0.25","0.0761","0.25","0.3907","0.73","559","16.44118","0.41","0.2816","0.4","0.356","0.81","163","4.79412","0.29","0.0821","0.28","0.3374","0.31","1336","39.29412","0.34","0.673","0.29","0.5823","0.78"
"79","54","104374","23","11","UNI","35","499","14.25714","0.06","0.2603","0.1","0.6673","0.84","480","13.71429","0.91","0.2504","0.95","0.4854","0.95","188","5.37143","0.39","0.0981","0.45","0.3989","0.78","605","17.28571","0.52","0.3156","0.66","0.357","0.83","145","4.14286","0.13","0.0756","0.17","0.3034","0.1","1249","35.68571","0.08","0.6515","0.17","0.5789","0.74"
"100","16","104373","27","15","UNCW","32","610","19.0625","0.61","0.3285","0.61","0.6197","0.49","315","9.84375","0.38","0.1696","0.4","0.3365","0.03","211","6.59375","0.6","0.1136","0.6","0.3507","0.38","569","17.78125","0.57","0.3064","0.56","0.3322","0.53","152","4.75","0.27","0.0819","0.27","0.4145","0.94","1331","41.59375","0.53","0.7167","0.53","0.568","0.63"
"293","38","104371","15","9","UNC Greensboro","32","592","18.5","0.52","0.3224","0.56","0.6064","0.34","274","8.5625","0.16","0.1492","0.18","0.3978","0.31","232","7.25","0.7","0.1264","0.71","0.3966","0.77","530","16.5625","0.43","0.2887","0.43","0.3415","0.64","205","6.40625","0.76","0.1117","0.78","0.4","0.87","1330","41.5625","0.53","0.7244","0.57","0.5665","0.61"
"235","37","104370","15","8","UNC Asheville","29","479","16.51724","0.24","0.297","0.35","0.6075","0.36","400","13.7931","0.91","0.248","0.95","0.4375","0.67","192","6.62069","0.61","0.119","0.65","0.3698","0.55","423","14.58621","0.18","0.2622","0.26","0.357","0.83","119","4.10345","0.12","0.0738","0.15","0.3277","0.22","1021","35.2069","0.06","0.633","0.11","0.5642","0.57"
"321","18","104369","15","10","UMass Lowell","30","520","17.33333","0.35","0.2961","0.33","0.6269","0.57","528","17.6","1","0.3007","0.99","0.4318","0.62","159","5.3","0.37","0.0905","0.37","0.3459","0.35","409","13.63333","0.09","0.2329","0.08","0.3203","0.33","139","4.63333","0.24","0.0792","0.22","0.3309","0.24","1069","35.63333","0.08","0.6088","0.06","0.5533","0.42"
"358","52","104366","4","1","Kansas City","28","447","15.96429","0.2","0.264","0.12","0.5817","0.15","429","15.32143","0.98","0.2534","0.96","0.4149","0.47","194","6.92857","0.66","0.1146","0.62","0.366","0.51","460","16.42857","0.41","0.2717","0.32","0.2609","0","163","5.82143","0.61","0.0963","0.55","0.3497","0.44","1070","38.21429","0.22","0.632","0.1","0.4911","0.01"
"351","5","104365","9","5","UMES","30","529","17.63333","0.39","0.3294","0.63","0.5992","0.27","286","9.53333","0.33","0.1781","0.48","0.4091","0.43","253","8.43333","0.83","0.1575","0.87","0.3913","0.73","431","14.36667","0.16","0.2684","0.29","0.2993","0.13","106","3.53333","0.03","0.066","0.07","0.2547","0.01","1067","35.56667","0.07","0.6644","0.25","0.5164","0.09"
"199","18","104364","24","17","UMBC","31","471","15.19355","0.12","0.2693","0.15","0.6454","0.72","421","13.58065","0.9","0.2407","0.93","0.5012","0.98","178","5.74194","0.47","0.1018","0.49","0.3596","0.45","536","17.29032","0.52","0.3065","0.56","0.3601","0.85","141","4.54839","0.22","0.0806","0.25","0.3617","0.55","1150","37.09677","0.15","0.6575","0.21","0.5839","0.8"
"115","54","104362","19","12","UIC","33","627","19","0.6","0.3235","0.58","0.6156","0.45","464","14.06061","0.93","0.2394","0.93","0.4353","0.65","211","6.39394","0.57","0.1089","0.56","0.3602","0.46","500","15.15152","0.24","0.258","0.24","0.314","0.25","136","4.12121","0.13","0.0702","0.1","0.3235","0.2","1263","38.27273","0.23","0.6517","0.17","0.5443","0.3"
"9","29","104361","34","17","UConn","40","752","18.8","0.57","0.3195","0.53","0.6636","0.81","443","11.075","0.6","0.1882","0.57","0.447","0.76","196","4.9","0.3","0.0833","0.29","0.4286","0.95","782","19.55","0.76","0.3322","0.76","0.3223","0.37","180","4.5","0.21","0.0765","0.19","0.4333","0.98","1715","42.875","0.67","0.7285","0.61","0.5805","0.76"
"31","73","104360","24","13","UCLA","36","460","12.77778","0.02","0.2189","0.01","0.65","0.74","484","13.44444","0.88","0.2304","0.89","0.4814","0.94","411","11.41667","0.97","0.1956","0.97","0.4015","0.81","527","14.63889","0.19","0.2508","0.17","0.3681","0.91","219","6.08333","0.67","0.1042","0.69","0.4064","0.91","1206","33.5","0.02","0.574","0.01","0.5999","0.91"
"52","60","104359","21","9","UCF","33","680","20.60606","0.8","0.3255","0.59","0.6706","0.86","448","13.57576","0.9","0.2145","0.81","0.375","0.14","235","7.12121","0.69","0.1125","0.59","0.3404","0.31","602","18.24242","0.62","0.2882","0.43","0.3522","0.76","123","3.72727","0.05","0.0589","0.02","0.4146","0.94","1406","42.60606","0.64","0.673","0.29","0.6049","0.93"
"142","40","104356","18","11","UC Santa Barbara","30","447","14.9","0.1","0.2678","0.14","0.6309","0.61","340","11.33333","0.65","0.2037","0.74","0.4647","0.85","146","4.86667","0.3","0.0875","0.33","0.411","0.86","529","17.63333","0.56","0.317","0.67","0.3573","0.83","203","6.76667","0.82","0.1216","0.87","0.4236","0.96","1183","39.43333","0.35","0.7088","0.49","0.5871","0.84"
"124","40","104355","23","12","UC San Diego","32","690","21.5625","0.89","0.367","0.89","0.6203","0.49","305","9.53125","0.33","0.1622","0.3","0.4623","0.84","90","2.8125","0.06","0.0479","0.07","0.3111","0.11","573","17.90625","0.59","0.3048","0.55","0.3159","0.26","220","6.875","0.84","0.117","0.84","0.3636","0.57","1485","46.40625","0.88","0.7899","0.89","0.5519","0.41"
"273","40","104354","10","5","UC Riverside","30","576","19.2","0.63","0.332","0.65","0.5799","0.14","304","10.13333","0.43","0.1752","0.46","0.4539","0.8","190","6.33333","0.56","0.1095","0.56","0.3263","0.21","554","18.46667","0.65","0.3193","0.68","0.3105","0.21","111","3.7","0.05","0.064","0.05","0.3423","0.36","1241","41.36667","0.51","0.7153","0.52","0.523","0.13"
"120","40","104353","23","15","UC Irvine","33","688","20.84848","0.83","0.3484","0.78","0.5785","0.13","476","14.42424","0.94","0.241","0.93","0.4223","0.55","258","7.81818","0.75","0.1306","0.73","0.3837","0.67","406","12.30303","0.03","0.2056","0.02","0.3448","0.69","145","4.39394","0.18","0.0734","0.14","0.3103","0.13","1241","37.60606","0.18","0.6284","0.1","0.5455","0.32"
"179","40","104352","19","11","UC Davis","31","495","15.96774","0.21","0.2814","0.22","0.6182","0.47","288","9.29032","0.29","0.1637","0.33","0.4618","0.84","211","6.80645","0.64","0.12","0.66","0.3649","0.5","513","16.54839","0.42","0.2916","0.45","0.3255","0.43","251","8.09677","0.96","0.1427","0.98","0.3825","0.74","1260","40.64516","0.44","0.7163","0.53","0.556","0.47"
"118","17","104351","20","11","UAB","31","842","27.16129","1","0.4255","0.99","0.5938","0.23","276","8.90323","0.22","0.1395","0.1","0.4058","0.39","257","8.29032","0.81","0.1299","0.73","0.3619","0.48","484","15.6129","0.31","0.2446","0.14","0.2872","0.04","120","3.87097","0.08","0.0606","0.03","0.2417","0","1446","46.64516","0.9","0.7307","0.63","0.5201","0.11"
"51","17","104347","30","14","Tulsa","36","673","18.69444","0.55","0.3188","0.52","0.6464","0.72","351","9.75","0.37","0.1663","0.35","0.3903","0.24","102","2.83333","0.07","0.0483","0.07","0.2843","0.05","846","23.5","0.96","0.4008","0.97","0.383","0.98","139","3.86111","0.08","0.0658","0.07","0.3957","0.84","1658","46.05556","0.86","0.7854","0.87","0.6052","0.93"
"206","17","104346","18","8","Tulane","32","554","17.3125","0.35","0.3177","0.51","0.6264","0.56","236","7.375","0.05","0.1353","0.08","0.339","0.04","170","5.3125","0.38","0.0975","0.44","0.3412","0.32","536","16.75","0.45","0.3073","0.57","0.306","0.16","246","7.6875","0.94","0.1411","0.97","0.3537","0.47","1338","41.8125","0.57","0.7672","0.8","0.5407","0.27"
"137","62","104343","22","12","Troy","32","653","20.40625","0.78","0.3428","0.73","0.6095","0.39","321","10.03125","0.42","0.1685","0.38","0.4174","0.5","56","1.75","0.01","0.0294","0.02","0.2857","0.05","699","21.84375","0.93","0.3669","0.9","0.3233","0.39","176","5.5","0.51","0.0924","0.45","0.358","0.53","1528","47.75","0.92","0.8021","0.94","0.5442","0.3"
"160","16","104335","19","9","Towson","32","507","15.84375","0.19","0.2694","0.15","0.5937","0.23","394","12.3125","0.8","0.2094","0.77","0.4061","0.4","324","10.125","0.94","0.1722","0.92","0.3858","0.69","455","14.21875","0.15","0.2418","0.13","0.2835","0.03","201","6.28125","0.74","0.1068","0.73","0.3184","0.17","1164","36.375","0.11","0.6185","0.07","0.5073","0.06"
"134","2","104334","19","11","Toledo","32","615","19.21875","0.64","0.318","0.51","0.6374","0.67","473","14.78125","0.96","0.2446","0.94","0.4567","0.82","217","6.78125","0.63","0.1122","0.59","0.447","0.98","463","14.46875","0.17","0.2394","0.12","0.3801","0.97","166","5.1875","0.4","0.0858","0.32","0.3434","0.37","1244","38.875","0.28","0.6432","0.13","0.5961","0.9"
"346","38","104327","11","7","The Citadel","30","521","17.36667","0.36","0.3027","0.39","0.5988","0.27","267","8.9","0.21","0.1551","0.23","0.3895","0.23","112","3.73333","0.17","0.0651","0.17","0.375","0.6","590","19.66667","0.77","0.3428","0.81","0.3034","0.15","231","7.7","0.94","0.1342","0.94","0.3636","0.57","1342","44.73333","0.8","0.7798","0.86","0.5265","0.16"
"20","60","104324","23","12","Texas Tech","34","508","14.94118","0.1","0.2458","0.05","0.6378","0.67","364","10.70588","0.53","0.1761","0.46","0.4808","0.94","212","6.23529","0.53","0.1026","0.5","0.4009","0.8","816","24","0.97","0.3948","0.97","0.3762","0.95","166","4.88235","0.31","0.0803","0.24","0.4578","0.99","1491","43.85294","0.75","0.7213","0.55","0.6036","0.93"
"237","62","104323","19","11","Texas St.","30","654","21.8","0.91","0.3813","0.93","0.604","0.31","294","9.8","0.38","0.1714","0.42","0.4456","0.74","345","11.5","0.97","0.2012","0.97","0.3681","0.53","287","9.56667","0","0.1673","0","0.2962","0.1","133","4.43333","0.19","0.0776","0.2","0.3835","0.76","1076","35.86667","0.09","0.6274","0.09","0.5567","0.47"
"322","39","104322","12","10","Texas Southern","28","527","18.82143","0.57","0.3233","0.57","0.6224","0.52","326","11.64286","0.69","0.2","0.71","0.408","0.41","248","8.85714","0.85","0.1521","0.86","0.3508","0.38","383","13.67857","0.1","0.235","0.09","0.3185","0.31","146","5.21429","0.41","0.0896","0.4","0.363","0.56","1056","37.71429","0.19","0.6479","0.16","0.5592","0.52"
"43","89","104320","22","11","Texas A&M","34","789","23.20588","0.96","0.3638","0.87","0.6046","0.32","283","8.32353","0.13","0.1305","0.06","0.4064","0.4","94","2.76471","0.06","0.0433","0.05","0.3723","0.57","794","23.35294","0.96","0.3661","0.9","0.3627","0.87","209","6.14706","0.69","0.0964","0.55","0.3445","0.38","1792","52.70588","0.99","0.8262","0.98","0.5675","0.63"
"38","89","104319","21","9","Texas","35","707","20.2","0.75","0.3486","0.78","0.6478","0.73","331","9.45714","0.32","0.1632","0.32","0.4562","0.81","264","7.54286","0.73","0.1302","0.73","0.3977","0.77","567","16.2","0.37","0.2796","0.39","0.3527","0.77","157","4.48571","0.2","0.0774","0.2","0.3439","0.38","1433","40.94286","0.46","0.7066","0.48","0.5865","0.83"
"304","72","104316","11","6","East Texas A&M","30","548","18.26667","0.49","0.3274","0.6","0.5967","0.26","228","7.6","0.06","0.1362","0.08","0.4167","0.5","124","4.13333","0.22","0.0741","0.23","0.3145","0.13","615","20.5","0.85","0.3674","0.9","0.3203","0.33","159","5.3","0.44","0.095","0.52","0.283","0.03","1322","44.06667","0.76","0.7897","0.88","0.5219","0.12"
"308","15","104314","13","8","Tennessee Tech","28","519","18.53571","0.52","0.3293","0.62","0.6127","0.42","331","11.82143","0.73","0.21","0.78","0.3716","0.13","152","5.42857","0.41","0.0964","0.43","0.4013","0.81","391","13.96429","0.12","0.2481","0.16","0.2967","0.11","183","6.53571","0.79","0.1161","0.82","0.3443","0.38","1093","39.03571","0.3","0.6935","0.4","0.5366","0.24"
"176","15","104313","23","15","Tennessee St.","30","582","19.4","0.66","0.3121","0.46","0.6529","0.76","389","12.96667","0.85","0.2086","0.77","0.3753","0.14","321","10.7","0.95","0.1721","0.92","0.3738","0.59","430","14.33333","0.16","0.2306","0.07","0.3256","0.43","143","4.76667","0.27","0.0767","0.19","0.3566","0.51","1155","38.5","0.25","0.6193","0.07","0.5771","0.71"
"17","89","104312","25","11","Tennessee","37","774","20.91892","0.84","0.3416","0.72","0.6344","0.64","496","13.40541","0.88","0.2189","0.83","0.4375","0.67","269","7.27027","0.7","0.1187","0.64","0.3457","0.35","557","15.05405","0.23","0.2458","0.15","0.3357","0.56","170","4.59459","0.23","0.075","0.16","0.3294","0.23","1501","40.56757","0.44","0.6624","0.23","0.57","0.66"
"167","17","104311","16","8","Temple","31","614","19.80645","0.7","0.3545","0.82","0.5847","0.16","303","9.77419","0.37","0.1749","0.45","0.4092","0.43","196","6.32258","0.56","0.1132","0.6","0.3776","0.62","437","14.09677","0.14","0.2523","0.18","0.3089","0.2","181","5.83871","0.61","0.1045","0.69","0.3978","0.85","1233","39.77419","0.38","0.7119","0.51","0.5442","0.3"
"230","36","104309","14","5","Tarleton St.","28","573","20.46429","0.79","0.3606","0.86","0.5672","0.08","354","12.64286","0.82","0.2228","0.86","0.4322","0.62","277","9.89286","0.92","0.1743","0.93","0.3682","0.53","286","10.21429","0.01","0.18","0","0.3077","0.18","98","3.5","0.02","0.0617","0.03","0.3776","0.7","958","34.21429","0.04","0.6029","0.05","0.535","0.23"
"39","60","104306","23","11","TCU","35","725","20.71429","0.82","0.3405","0.7","0.6166","0.46","406","11.6","0.69","0.1907","0.61","0.4113","0.44","215","6.14286","0.52","0.101","0.48","0.3209","0.16","578","16.51429","0.42","0.2715","0.31","0.3201","0.33","204","5.82857","0.61","0.0958","0.54","0.3676","0.61","1508","43.08571","0.7","0.7083","0.49","0.555","0.45"
"85","53","104303","15","6","Syracuse","32","502","15.6875","0.18","0.2676","0.14","0.7092","0.97","488","15.25","0.97","0.2601","0.97","0.4447","0.73","189","5.90625","0.5","0.1007","0.48","0.3704","0.56","626","19.5625","0.76","0.3337","0.77","0.3307","0.51","70","2.1875","0","0.0373","0","0.3143","0.15","1199","37.46875","0.17","0.6391","0.12","0.5834","0.79"
"233","16","104298","17","9","Stony Brook","30","476","15.86667","0.19","0.2714","0.16","0.5861","0.17","272","9.06667","0.25","0.1551","0.23","0.3824","0.18","202","6.73333","0.62","0.1152","0.62","0.3861","0.69","639","21.3","0.9","0.3643","0.89","0.3443","0.68","165","5.5","0.51","0.0941","0.51","0.3636","0.57","1280","42.66667","0.65","0.7298","0.62","0.5461","0.33"
"332","3","104297","12","9","Stonehill","31","619","19.96774","0.73","0.3501","0.8","0.5267","0.01","276","8.90323","0.22","0.1561","0.25","0.4022","0.37","157","5.06452","0.34","0.0888","0.35","0.3312","0.24","523","16.87097","0.47","0.2958","0.49","0.2964","0.1","192","6.19355","0.71","0.1086","0.75","0.375","0.68","1335","43.06452","0.69","0.7551","0.76","0.4993","0.02"
"312","1","104293","12","7","Stetson","31","512","16.51613","0.24","0.2956","0.33","0.6211","0.5","270","8.70968","0.19","0.1559","0.24","0.4704","0.88","175","5.64516","0.44","0.101","0.48","0.3257","0.2","537","17.32258","0.53","0.31","0.61","0.3669","0.9","237","7.64516","0.93","0.1368","0.96","0.346","0.4","1287","41.51613","0.52","0.7431","0.7","0.5723","0.68"
"62","53","104290","20","9","Stanford","33","582","17.63636","0.39","0.2991","0.37","0.567","0.08","392","11.87879","0.74","0.2014","0.72","0.449","0.78","116","3.51515","0.13","0.0596","0.13","0.3793","0.64","713","21.60606","0.92","0.3664","0.9","0.3548","0.8","141","4.27273","0.16","0.0725","0.13","0.3333","0.28","1438","43.57576","0.73","0.739","0.67","0.5435","0.29"
"113","52","104288","24","12","St. Thomas (MN)","31","725","23.3871","0.97","0.4075","0.98","0.6938","0.94","182","5.87097","0","0.1023","0","0.4341","0.63","48","1.54839","0.01","0.027","0.01","0.4167","0.89","593","19.12903","0.72","0.3333","0.76","0.3457","0.7","229","7.3871","0.89","0.1287","0.92","0.3974","0.85","1549","49.96774","0.97","0.8707","1","0.6123","0.96"
"13","29","104270","30","18","St. John's (NY)","37","812","21.94595","0.92","0.3557","0.83","0.6244","0.54","412","11.13514","0.61","0.1805","0.5","0.3956","0.29","256","6.91892","0.66","0.1121","0.59","0.3594","0.45","626","16.91892","0.47","0.2742","0.34","0.3291","0.48","176","4.75676","0.27","0.0771","0.2","0.358","0.53","1615","43.64865","0.73","0.7074","0.48","0.5638","0.56"
"140","4","104263","17","4","St. Bonaventure","33","626","18.9697","0.6","0.317","0.5","0.6086","0.37","468","14.18182","0.93","0.237","0.91","0.4252","0.56","263","7.9697","0.77","0.1332","0.75","0.4144","0.88","447","13.54545","0.09","0.2263","0.05","0.3714","0.93","171","5.18182","0.4","0.0866","0.34","0.3801","0.71","1244","37.69697","0.19","0.6299","0.1","0.5848","0.81"
"272","36","104249","10","6","Southern Utah","29","515","17.75862","0.41","0.3075","0.43","0.6427","0.71","396","13.65517","0.9","0.2364","0.91","0.4369","0.67","170","5.86207","0.49","0.1015","0.49","0.3059","0.1","425","14.65517","0.19","0.2537","0.19","0.32","0.33","168","5.7931","0.6","0.1003","0.62","0.3512","0.45","1109","38.24138","0.23","0.6621","0.23","0.5636","0.56"
"279","39","104248","17","11","Southern U.","31","651","21","0.85","0.3472","0.76","0.619","0.48","369","11.90323","0.74","0.1968","0.67","0.3306","0.02","254","8.19355","0.8","0.1355","0.76","0.3268","0.21","477","15.3871","0.27","0.2544","0.21","0.3333","0.53","124","4","0.1","0.0661","0.07","0.4032","0.88","1252","40.3871","0.43","0.6677","0.26","0.5723","0.68"
"216","62","104245","19","9","Southern Miss.","33","680","20.60606","0.8","0.3621","0.86","0.6221","0.52","386","11.69697","0.7","0.2055","0.74","0.4482","0.77","273","8.27273","0.81","0.1454","0.83","0.3333","0.26","378","11.45455","0.02","0.2013","0.01","0.2619","0","161","4.87879","0.31","0.0857","0.32","0.354","0.47","1219","36.93939","0.14","0.6491","0.16","0.539","0.26"
"345","15","104243","7","4","Southern Ind.","28","511","18.25","0.48","0.3054","0.41","0.5499","0.04","267","9.53571","0.33","0.1596","0.29","0.2809","0","230","8.21429","0.8","0.1375","0.78","0.3348","0.27","504","18","0.59","0.3013","0.53","0.2917","0.06","161","5.75","0.58","0.0962","0.55","0.323","0.2","1176","42","0.59","0.7029","0.46","0.4928","0.01"
"122","54","104242","16","10","Southern Ill.","31","655","21.12903","0.86","0.3478","0.77","0.6046","0.32","414","13.35484","0.87","0.2199","0.84","0.4638","0.84","265","8.54839","0.83","0.1407","0.8","0.4075","0.84","427","13.77419","0.11","0.2268","0.06","0.2693","0.01","122","3.93548","0.09","0.0648","0.06","0.3115","0.13","1204","38.83871","0.28","0.6394","0.12","0.5195","0.11"
"77","73","104240","18","7","Southern California","31","577","18.6129","0.53","0.3176","0.51","0.6412","0.7","332","10.70968","0.53","0.1827","0.51","0.4398","0.69","289","9.32258","0.88","0.1591","0.88","0.3633","0.49","473","15.25806","0.26","0.2603","0.26","0.3087","0.2","144","4.64516","0.24","0.0793","0.23","0.3472","0.41","1196","38.58065","0.26","0.6582","0.21","0.5552","0.46"
