"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"261","15","104314","11","7","Tennessee Tech","29","536","18.48276","0.74","0.302","0.57","0.6306","0.61","482","16.62069","0.99","0.2715","0.98","0.4025","0.47","176","6.06897","0.21","0.0992","0.17","0.3352","0.38","444","15.31034","0.31","0.2501","0.21","0.295","0.1","137","4.72414","0.41","0.0772","0.33","0.4307","0.96","1117","38.51724","0.51","0.6293","0.23","0.5577","0.52"
"274","15","104313","14","8","Tennessee St.","27","440","16.2963","0.42","0.2887","0.45","0.5864","0.18","331","12.25926","0.75","0.2172","0.77","0.429","0.73","260","9.62963","0.75","0.1706","0.79","0.3846","0.82","392","14.51852","0.24","0.2572","0.26","0.3571","0.85","100","3.7037","0.14","0.0656","0.16","0.32","0.22","933","34.55556","0.14","0.6122","0.18","0.5531","0.47"
"7","89","104312","27","14","Tennessee","35","588","16.8","0.51","0.2789","0.37","0.6224","0.52","379","10.82857","0.5","0.1798","0.41","0.3615","0.15","292","8.34286","0.59","0.1385","0.53","0.3664","0.69","676","19.31429","0.82","0.3207","0.76","0.3639","0.91","173","4.94286","0.48","0.0821","0.41","0.341","0.42","1437","41.05714","0.72","0.6817","0.57","0.5731","0.74"
"111","17","104311","17","10","Temple","29","469","16.17241","0.39","0.2853","0.42","0.5416","0.02","267","9.2069","0.19","0.1624","0.22","0.367","0.18","280","9.65517","0.76","0.1703","0.79","0.3643","0.67","447","15.41379","0.32","0.2719","0.37","0.3065","0.21","180","6.2069","0.83","0.1095","0.86","0.3222","0.24","1097","37.82759","0.44","0.6673","0.48","0.4982","0.02"
"214","36","104309","14","9","Tarleton St.","28","441","15.75","0.32","0.2944","0.51","0.61","0.38","338","12.07143","0.73","0.2256","0.83","0.3462","0.07","250","8.92857","0.66","0.1669","0.76","0.36","0.61","347","12.39286","0.06","0.2316","0.11","0.3084","0.23","121","4.32143","0.28","0.0808","0.39","0.314","0.18","910","32.5","0.08","0.6075","0.14","0.5346","0.24"
"33","60","104306","20","8","TCU","33","672","20.36364","0.93","0.3526","0.92","0.6205","0.5","312","9.45455","0.25","0.1637","0.24","0.4167","0.63","313","9.48485","0.73","0.1642","0.74","0.3387","0.4","407","12.33333","0.06","0.2135","0.05","0.285","0.04","201","6.09091","0.81","0.1055","0.79","0.3433","0.45","1281","38.81818","0.55","0.6721","0.52","0.5422","0.35"
"83","53","104303","16","9","Syracuse","33","527","15.9697","0.36","0.2597","0.21","0.6452","0.72","414","12.54545","0.8","0.204","0.67","0.3671","0.18","293","8.87879","0.66","0.1444","0.58","0.4198","0.96","651","19.72727","0.87","0.3208","0.76","0.3641","0.91","143","4.33333","0.29","0.0705","0.2","0.4406","0.97","1322","40.06061","0.66","0.6516","0.37","0.5976","0.93"
"232","18","104298","18","10","Stony Brook","30","425","14.16667","0.15","0.2374","0.09","0.6212","0.5","372","12.4","0.78","0.2078","0.69","0.4516","0.87","276","9.2","0.7","0.1542","0.65","0.3732","0.75","577","19.23333","0.82","0.3223","0.77","0.357","0.85","139","4.63333","0.38","0.0777","0.34","0.2734","0.04","1142","38.06667","0.46","0.638","0.28","0.5517","0.44"
"305","1","104293","11","5","Stetson","26","403","15.5","0.29","0.268","0.27","0.5806","0.16","303","11.65385","0.68","0.2015","0.66","0.3894","0.35","192","7.38462","0.44","0.1277","0.44","0.3438","0.44","444","17.07692","0.59","0.2952","0.58","0.3356","0.59","161","6.19231","0.83","0.107","0.82","0.3851","0.77","1009","38.80769","0.55","0.6709","0.51","0.5456","0.37"
"106","74","104290","16","8","Stanford","32","543","16.96875","0.53","0.3051","0.59","0.6077","0.36","338","10.5625","0.45","0.1899","0.51","0.3994","0.42","211","6.59375","0.29","0.1185","0.32","0.3412","0.43","511","15.96875","0.4","0.2871","0.5","0.3307","0.5","176","5.5","0.67","0.0989","0.72","0.358","0.56","1231","38.46875","0.5","0.6916","0.64","0.552","0.45"
"314","52","104288","10","4","St. Thomas (MN)","27","435","16.11111","0.38","0.2712","0.29","0.6391","0.67","269","9.96296","0.32","0.1677","0.28","0.3792","0.27","98","3.62963","0.04","0.0611","0.03","0.4286","0.98","673","24.92593","0.99","0.4196","0.99","0.3358","0.6","129","4.77778","0.43","0.0804","0.38","0.3798","0.73","1237","45.81481","0.96","0.7712","0.96","0.5582","0.53"
"64","29","104270","17","9","St. John's (NY)","32","662","20.6875","0.94","0.3098","0.65","0.645","0.72","413","12.90625","0.84","0.1933","0.55","0.4213","0.66","371","11.59375","0.9","0.1736","0.81","0.3666","0.69","550","17.1875","0.61","0.2574","0.26","0.34","0.66","138","4.3125","0.28","0.0646","0.15","0.3261","0.28","1353","42.28125","0.83","0.6331","0.25","0.5728","0.74"
"321","3","104268","10","7","St. Francis Brooklyn","29","475","16.37931","0.44","0.2707","0.29","0.5705","0.11","311","10.72414","0.48","0.1772","0.38","0.3891","0.34","323","11.13793","0.87","0.184","0.84","0.3467","0.48","483","16.65517","0.53","0.2752","0.39","0.3002","0.15","160","5.51724","0.67","0.0912","0.57","0.3438","0.46","1121","38.65517","0.52","0.6387","0.28","0.512","0.08"
"75","4","104263","23","12","St. Bonaventure","33","618","18.72727","0.79","0.3224","0.78","0.6521","0.77","372","11.27273","0.59","0.1941","0.57","0.3978","0.4","323","9.78788","0.78","0.1685","0.77","0.3622","0.65","481","14.57576","0.25","0.2509","0.22","0.3285","0.47","121","3.66667","0.13","0.0631","0.13","0.3471","0.48","1222","37.0303","0.35","0.6375","0.27","0.5753","0.77"
"164","61","104249","23","14","Southern Utah","33","569","17.24242","0.56","0.2927","0.49","0.6731","0.89","403","12.21212","0.75","0.2073","0.69","0.4318","0.76","188","5.69697","0.17","0.0967","0.17","0.3457","0.45","592","17.93939","0.7","0.3045","0.64","0.3226","0.4","190","5.75758","0.72","0.0977","0.7","0.4","0.86","1353","41","0.71","0.696","0.67","0.5791","0.8"
"216","39","104248","15","9","Southern U.","26","463","17.80769","0.63","0.3083","0.64","0.6393","0.67","229","8.80769","0.15","0.1525","0.12","0.3406","0.06","298","11.46154","0.89","0.1984","0.89","0.3255","0.29","348","13.38462","0.14","0.2317","0.11","0.3563","0.84","162","6.23077","0.84","0.1079","0.83","0.3519","0.5","975","37.5","0.39","0.6491","0.34","0.5821","0.82"
"341","88","104245","7","1","Southern Miss.","31","487","15.70968","0.32","0.2802","0.38","0.6489","0.74","337","10.87097","0.51","0.1939","0.56","0.3591","0.14","393","12.67742","0.94","0.2261","0.95","0.3435","0.44","413","13.32258","0.13","0.2376","0.13","0.2906","0.07","108","3.48387","0.11","0.0621","0.12","0.3796","0.73","1008","32.51613","0.08","0.58","0.08","0.5531","0.47"
"137","54","104242","16","9","Southern Ill.","30","411","13.7","0.11","0.2648","0.24","0.6569","0.8","372","12.4","0.78","0.2397","0.91","0.4005","0.44","120","4","0.05","0.0773","0.08","0.3167","0.23","493","16.43333","0.51","0.3177","0.74","0.3469","0.77","154","5.13333","0.55","0.0992","0.72","0.3636","0.6","1060","35.33333","0.2","0.683","0.58","0.5774","0.78"
"40","74","104240","26","14","Southern California","34","686","20.17647","0.92","0.3427","0.9","0.5948","0.24","424","12.47059","0.79","0.2118","0.72","0.4363","0.79","247","7.26471","0.42","0.1234","0.38","0.3522","0.54","443","13.02941","0.1","0.2213","0.07","0.377","0.96","201","5.91176","0.75","0.1004","0.73","0.3134","0.18","1331","39.14706","0.58","0.6648","0.45","0.5657","0.64"
"259","72","104237","19","10","Southeastern La.","30","539","17.96667","0.66","0.3154","0.73","0.6122","0.41","230","7.66667","0.04","0.1346","0.05","0.4739","0.95","202","6.73333","0.32","0.1182","0.32","0.3218","0.27","529","17.63333","0.66","0.3095","0.68","0.3251","0.42","206","6.86667","0.94","0.1205","0.94","0.3981","0.84","1277","42.56667","0.85","0.7472","0.9","0.5568","0.51"
"250","15","104235","10","6","Southeast Mo. St.","26","431","16.57692","0.47","0.2834","0.41","0.6218","0.51","245","9.42308","0.24","0.1611","0.21","0.4122","0.59","187","7.19231","0.4","0.1229","0.38","0.4064","0.93","491","18.88462","0.78","0.3228","0.77","0.3422","0.69","164","6.30769","0.86","0.1078","0.83","0.3293","0.31","1089","41.88462","0.79","0.716","0.77","0.5519","0.45"
"245","17","104234","8","3","South Fla.","31","494","15.93548","0.35","0.276","0.34","0.5567","0.05","276","8.90323","0.16","0.1542","0.14","0.3333","0.04","474","15.29032","0.99","0.2648","0.99","0.3481","0.5","381","12.29032","0.06","0.2128","0.05","0.2572","0.01","163","5.25806","0.58","0.0911","0.57","0.2454","0.01","1040","33.54839","0.11","0.581","0.08","0.4635","0.01"
"67","52","104233","30","18","South Dakota St.","33","607","18.39394","0.73","0.3145","0.71","0.6755","0.9","456","13.81818","0.91","0.2363","0.89","0.4846","0.97","202","6.12121","0.22","0.1047","0.2","0.3762","0.77","527","15.9697","0.4","0.2731","0.38","0.4307","1","138","4.18182","0.25","0.0715","0.22","0.4638","0.99","1272","38.54545","0.51","0.6591","0.42","0.6655","1"
"204","52","104231","19","11","South Dakota","29","356","12.27586","0.04","0.2162","0.03","0.6208","0.5","494","17.03448","1","0.2999","1","0.4777","0.96","248","8.55172","0.62","0.1506","0.63","0.371","0.73","467","16.10345","0.44","0.2835","0.45","0.3704","0.94","81","2.7931","0.03","0.0492","0.03","0.3951","0.82","905","31.2069","0.05","0.5495","0.03","0.584","0.84"
"302","5","104230","6","2","South Carolina St.","15","238","15.86667","0.34","0.2511","0.18","0.5882","0.19","236","15.73333","0.98","0.2489","0.94","0.3178","0.01","170","11.33333","0.89","0.1793","0.82","0.2588","0.01","242","16.13333","0.45","0.2553","0.24","0.314","0.3","61","4.06667","0.21","0.0643","0.14","0.2951","0.09","542","36.13333","0.27","0.5717","0.07","0.5185","0.13"
"93","89","104229","18","9","South Carolina","30","509","16.96667","0.53","0.2781","0.36","0.6189","0.48","299","9.96667","0.32","0.1634","0.23","0.3679","0.18","387","12.9","0.95","0.2115","0.92","0.3669","0.7","457","15.23333","0.3","0.2497","0.21","0.3107","0.26","177","5.9","0.75","0.0967","0.66","0.3164","0.2","1144","38.13333","0.47","0.6251","0.21","0.5363","0.27"
"156","62","104228","21","9","South Alabama","29","598","20.62069","0.94","0.3712","0.97","0.6104","0.39","255","8.7931","0.15","0.1583","0.17","0.4392","0.81","194","6.68966","0.31","0.1204","0.35","0.3608","0.63","413","14.24138","0.21","0.2564","0.25","0.3172","0.33","151","5.2069","0.57","0.0937","0.62","0.4106","0.92","1162","40.06897","0.66","0.7213","0.8","0.5633","0.61"
"230","19","104219","15","12","Siena","29","464","16","0.37","0.2862","0.44","0.5517","0.03","307","10.58621","0.45","0.1894","0.51","0.3941","0.37","298","10.27586","0.82","0.1838","0.84","0.396","0.89","404","13.93103","0.18","0.2492","0.21","0.3639","0.91","146","5.03448","0.51","0.0901","0.56","0.3288","0.29","1016","35.03448","0.18","0.6268","0.22","0.5413","0.33"
"48","29","104210","21","11","Seton Hall","31","554","17.87097","0.65","0.2971","0.54","0.5903","0.2","341","11","0.55","0.1828","0.45","0.3666","0.18","300","9.67742","0.76","0.1609","0.71","0.3233","0.28","555","17.90323","0.69","0.2976","0.59","0.3333","0.56","115","3.70968","0.14","0.0617","0.11","0.313","0.18","1224","39.48387","0.61","0.6563","0.4","0.538","0.3"
"129","36","104209","23","14","Seattle U","30","480","16","0.37","0.2583","0.21","0.6125","0.41","332","11.06667","0.56","0.1787","0.39","0.3494","0.09","194","6.46667","0.27","0.1044","0.2","0.3351","0.38","691","23.03333","0.98","0.3719","0.96","0.3227","0.4","159","5.3","0.6","0.0856","0.47","0.3711","0.67","1332","44.4","0.93","0.7169","0.77","0.5383","0.31"
"70","30","104203","21","10","Santa Clara","33","791","23.9697","1","0.4034","1","0.6372","0.65","333","10.09091","0.33","0.1698","0.3","0.3994","0.42","208","6.30303","0.25","0.1061","0.21","0.3606","0.62","517","15.66667","0.35","0.2636","0.3","0.383","0.98","111","3.36364","0.09","0.0566","0.07","0.3604","0.57","1420","43.0303","0.88","0.7241","0.82","0.6063","0.96"
"293","87","104202","8","1","San Jose St.","30","511","17.03333","0.55","0.3116","0.68","0.5734","0.12","268","8.93333","0.17","0.1634","0.23","0.3694","0.19","127","4.23333","0.06","0.0774","0.08","0.3543","0.56","493","16.43333","0.51","0.3006","0.61","0.3225","0.39","241","8.03333","0.98","0.147","0.99","0.39","0.81","1245","41.5","0.75","0.7591","0.94","0.5402","0.32"
"26","30","104201","24","10","San Francisco","32","573","17.90625","0.65","0.2952","0.52","0.6806","0.92","268","8.375","0.1","0.1381","0.06","0.3619","0.15","231","7.21875","0.41","0.119","0.33","0.3853","0.82","679","21.21875","0.95","0.3498","0.91","0.3579","0.87","188","5.875","0.74","0.0969","0.67","0.2979","0.1","1442","45.0625","0.95","0.7429","0.88","0.5836","0.84"
"30","87","104199","23","13","San Diego St.","32","428","13.375","0.09","0.243","0.11","0.6215","0.51","434","13.5625","0.89","0.2465","0.93","0.4055","0.5","356","11.125","0.87","0.2022","0.91","0.3567","0.57","413","12.90625","0.09","0.2345","0.12","0.368","0.93","130","4.0625","0.21","0.0738","0.26","0.3077","0.15","971","30.34375","0.02","0.5514","0.04","0.5705","0.71"
"219","30","104197","15","7","San Diego","29","431","14.86207","0.21","0.2593","0.21","0.6172","0.45","390","13.44828","0.88","0.2347","0.88","0.3872","0.33","384","13.24138","0.96","0.231","0.96","0.362","0.64","400","13.7931","0.17","0.2407","0.15","0.3125","0.28","57","1.96552","0","0.0343","0","0.386","0.78","888","30.62069","0.03","0.5343","0.02","0.5479","0.4"
"176","38","104196","21","10","Samford","29","556","19.17241","0.84","0.3261","0.81","0.6421","0.69","204","7.03448","0.01","0.1196","0.01","0.3676","0.18","209","7.2069","0.4","0.1226","0.38","0.4067","0.93","539","18.58621","0.76","0.3161","0.73","0.3377","0.62","193","6.65517","0.92","0.1132","0.9","0.3161","0.2","1292","44.55172","0.94","0.7578","0.93","0.5584","0.53"
"153","36","104195","19","13","Sam Houston","29","498","17.17241","0.56","0.2943","0.51","0.5984","0.27","241","8.31034","0.08","0.1424","0.07","0.3485","0.08","243","8.37931","0.59","0.1436","0.57","0.3333","0.36","550","18.96552","0.79","0.3251","0.78","0.3273","0.45","159","5.48276","0.66","0.094","0.62","0.3459","0.47","1208","41.65517","0.77","0.7139","0.76","0.5385","0.31"
"105","19","104188","22","14","Saint Peter's","33","662","20.06061","0.91","0.3666","0.96","0.5408","0.02","432","13.09091","0.86","0.2392","0.9","0.3796","0.27","165","5","0.11","0.0914","0.12","0.3152","0.22","372","11.27273","0.02","0.206","0.02","0.3253","0.42","175","5.30303","0.6","0.0969","0.67","0.3886","0.79","1209","36.63636","0.3","0.6694","0.5","0.5306","0.21"
"19","30","104185","26","12","Saint Mary's (CA)","33","714","21.63636","0.97","0.3835","0.98","0.6387","0.66","373","11.30303","0.6","0.2003","0.65","0.3619","0.15","101","3.06061","0.02","0.0542","0.02","0.3168","0.23","475","14.39394","0.23","0.2551","0.24","0.3284","0.47","199","6.0303","0.8","0.1069","0.82","0.4171","0.94","1388","42.06061","0.81","0.7454","0.89","0.5868","0.87"
"66","4","104183","23","12","Saint Louis","34","631","18.55882","0.77","0.3136","0.7","0.5975","0.26","501","14.73529","0.95","0.249","0.94","0.4391","0.81","264","7.76471","0.51","0.1312","0.46","0.3371","0.39","452","13.29412","0.12","0.2247","0.08","0.3429","0.7","164","4.82353","0.44","0.0815","0.4","0.4085","0.91","1247","36.67647","0.3","0.6198","0.2","0.5694","0.69"
"182","4","104181","11","5","Saint Joseph's","30","332","11.06667","0.01","0.1871","0.01","0.6114","0.4","457","15.23333","0.97","0.2576","0.96","0.4683","0.94","187","6.23333","0.24","0.1054","0.21","0.3316","0.34","566","18.86667","0.78","0.3191","0.75","0.3445","0.73","231","7.7","0.98","0.1302","0.97","0.316","0.2","1130","37.66667","0.41","0.637","0.27","0.5354","0.25"
"331","3","104179","9","5","Saint Francis","29","591","20.37931","0.93","0.341","0.89","0.5482","0.03","385","13.27586","0.87","0.2222","0.81","0.4078","0.54","215","7.41379","0.44","0.1241","0.41","0.3488","0.51","394","13.58621","0.15","0.2274","0.09","0.2919","0.08","148","5.10345","0.53","0.0854","0.47","0.3784","0.72","1133","39.06897","0.57","0.6538","0.38","0.5124","0.09"
"323","3","104175","10","6","Sacred Heart","29","540","18.62069","0.78","0.3125","0.69","0.6019","0.3","302","10.41379","0.4","0.1748","0.36","0.4603","0.92","214","7.37931","0.43","0.1238","0.39","0.3224","0.27","485","16.72414","0.54","0.2807","0.42","0.3113","0.27","187","6.44828","0.88","0.1082","0.84","0.4225","0.95","1212","41.7931","0.79","0.7014","0.71","0.5528","0.47"
"311","61","104174","11","6","Sacramento St.","27","414","15.33333","0.27","0.2782","0.36","0.5894","0.2","347","12.85185","0.83","0.2332","0.88","0.4179","0.64","231","8.55556","0.62","0.1552","0.66","0.329","0.32","389","14.40741","0.23","0.2614","0.28","0.3419","0.68","107","3.96296","0.18","0.0719","0.23","0.3832","0.75","910","33.7037","0.12","0.6116","0.17","0.5549","0.49"
"53","17","104161","24","13","SMU","33","669","20.27273","0.92","0.3562","0.94","0.6024","0.31","242","7.33333","0.02","0.1289","0.03","0.3719","0.22","174","5.27273","0.14","0.0927","0.14","0.3103","0.18","586","17.75758","0.67","0.312","0.7","0.343","0.71","207","6.27273","0.85","0.1102","0.88","0.3816","0.75","1462","44.30303","0.92","0.7785","0.97","0.5629","0.6"
"292","15","104160","11","5","SIUE","28","531","18.96429","0.82","0.3325","0.86","0.6083","0.37","288","10.28571","0.37","0.1803","0.42","0.3785","0.26","233","8.32143","0.58","0.1459","0.6","0.3219","0.27","405","14.46429","0.24","0.2536","0.23","0.2914","0.08","140","5","0.49","0.0877","0.51","0.3","0.11","1076","38.42857","0.49","0.6738","0.53","0.5232","0.16"
"123","36","104159","22","14","SFA","28","534","19.07143","0.83","0.3335","0.86","0.6461","0.72","415","14.82143","0.95","0.2592","0.96","0.4675","0.93","156","5.57143","0.16","0.0974","0.17","0.2885","0.08","390","13.92857","0.18","0.2436","0.17","0.3359","0.6","106","3.78571","0.16","0.0662","0.16","0.2547","0.02","1030","36.78571","0.32","0.6433","0.32","0.565","0.63"
"80","73","104155","18","12","Rutgers","32","538","16.8125","0.51","0.2899","0.47","0.6673","0.85","358","11.1875","0.58","0.1929","0.54","0.4106","0.57","373","11.65625","0.91","0.201","0.9","0.3244","0.29","442","13.8125","0.17","0.2381","0.14","0.3326","0.54","144","4.5","0.35","0.0776","0.34","0.3611","0.57","1125","35.15625","0.19","0.6061","0.14","0.5844","0.85"
"328","59","104142","8","6","Robert Morris","31","535","17.25806","0.56","0.3109","0.66","0.6467","0.73","386","12.45161","0.79","0.2243","0.82","0.4197","0.65","253","8.16129","0.56","0.147","0.61","0.3874","0.84","425","13.70968","0.16","0.2469","0.2","0.3153","0.31","122","3.93548","0.18","0.0709","0.21","0.377","0.71","1082","34.90323","0.17","0.6287","0.23","0.5693","0.69"
"240","19","104137","14","8","Rider","32","593","18.53125","0.76","0.3061","0.61","0.5936","0.23","344","10.75","0.48","0.1776","0.38","0.3372","0.05","459","14.34375","0.98","0.237","0.98","0.3464","0.47","397","12.40625","0.06","0.205","0.02","0.3149","0.31","144","4.5","0.35","0.0743","0.27","0.3194","0.22","1134","35.4375","0.21","0.5854","0.09","0.5366","0.28"
"84","4","104136","24","10","Richmond","37","690","18.64865","0.78","0.3267","0.82","0.6435","0.7","323","8.72973","0.14","0.1529","0.12","0.4087","0.55","218","5.89189","0.19","0.1032","0.19","0.3119","0.19","676","18.27027","0.73","0.3201","0.76","0.3107","0.26","202","5.45946","0.65","0.0956","0.65","0.396","0.82","1571","42.45946","0.84","0.7438","0.88","0.5595","0.55"
"215","88","104135","16","7","Rice","31","470","15.16129","0.25","0.268","0.27","0.6787","0.92","317","10.22581","0.35","0.1807","0.43","0.429","0.73","227","7.32258","0.42","0.1294","0.45","0.3128","0.2","538","17.35484","0.63","0.3067","0.66","0.3494","0.8","201","6.48387","0.89","0.1146","0.91","0.398","0.84","1210","39.03226","0.57","0.6899","0.62","0.5959","0.92"
"142","4","104132","14","5","Rhode Island","29","578","19.93103","0.9","0.3654","0.96","0.6488","0.74","293","10.10345","0.33","0.1852","0.47","0.3686","0.19","255","8.7931","0.65","0.1612","0.71","0.3176","0.24","342","11.7931","0.03","0.2162","0.06","0.348","0.78","112","3.86207","0.17","0.0708","0.21","0.3214","0.23","1034","35.65517","0.23","0.6536","0.38","0.5904","0.88"
"288","37","104122","10","6","Radford","26","368","14.15385","0.15","0.2564","0.2","0.6087","0.37","297","11.42308","0.62","0.207","0.68","0.3939","0.37","177","6.80769","0.34","0.1233","0.38","0.3672","0.7","417","16.03846","0.43","0.2906","0.55","0.2806","0.03","174","6.69231","0.92","0.1213","0.95","0.3333","0.36","961","36.96154","0.34","0.6697","0.5","0.5078","0.06"
"231","19","104120","14","7","Quinnipiac","30","525","17.5","0.59","0.2983","0.56","0.579","0.15","341","11.36667","0.61","0.1938","0.56","0.4164","0.62","129","4.3","0.07","0.0733","0.06","0.3411","0.43","607","20.23333","0.9","0.3449","0.88","0.3427","0.7","158","5.26667","0.59","0.0898","0.55","0.3291","0.3","1290","43","0.87","0.733","0.85","0.538","0.3"
"235","59","104115","21","16","Purdue Fort Wayne","31","431","13.90323","0.13","0.2459","0.13","0.6148","0.44","401","12.93548","0.84","0.2288","0.85","0.4539","0.89","152","4.90323","0.1","0.0867","0.1","0.4211","0.97","486","15.67742","0.35","0.2772","0.4","0.3539","0.82","282","9.09677","1","0.1609","1","0.383","0.75","1200","38.70968","0.54","0.6845","0.59","0.5708","0.72"
"24","29","104112","27","14","Providence","33","633","19.18182","0.84","0.3405","0.89","0.6003","0.29","290","8.78788","0.15","0.156","0.15","0.3966","0.39","230","6.9697","0.37","0.1237","0.39","0.3043","0.13","524","15.87879","0.39","0.2819","0.43","0.3263","0.44","181","5.48485","0.67","0.0974","0.69","0.3978","0.84","1339","40.57576","0.68","0.7203","0.79","0.556","0.5"
"107","86","104110","21","11","Princeton","25","505","20.2","0.92","0.3241","0.8","0.6614","0.82","285","11.4","0.61","0.1829","0.45","0.4526","0.88","70","2.8","0.01","0.0449","0.01","0.2714","0.03","542","21.68","0.96","0.3479","0.9","0.3616","0.89","156","6.24","0.84","0.1001","0.73","0.4551","0.99","1203","48.12","0.99","0.7721","0.96","0.6106","0.98"
"270","37","104109","12","4","Presbyterian","28","443","15.82143","0.33","0.2721","0.3","0.6749","0.9","311","11.10714","0.56","0.191","0.53","0.4051","0.49","280","10","0.8","0.172","0.8","0.3071","0.15","421","15.03571","0.29","0.2586","0.27","0.2257","0","171","6.10714","0.81","0.105","0.79","0.3216","0.23","1037","37.03571","0.35","0.637","0.27","0.5068","0.05"
"295","39","104108","8","8","Prairie View","26","486","18.69231","0.78","0.3354","0.87","0.6049","0.34","269","10.34615","0.39","0.1856","0.47","0.3829","0.29","221","8.5","0.61","0.1525","0.64","0.2896","0.08","386","14.84615","0.28","0.2664","0.32","0.3446","0.74","85","3.26923","0.07","0.0587","0.09","0.3647","0.62","959","36.88462","0.34","0.6618","0.44","0.5631","0.61"
"271","61","104106","14","10","Portland St.","29","539","18.58621","0.77","0.3054","0.6","0.616","0.44","415","14.31034","0.93","0.2351","0.89","0.4024","0.47","212","7.31034","0.42","0.1201","0.35","0.3066","0.15","462","15.93103","0.4","0.2618","0.29","0.3052","0.2","133","4.58621","0.37","0.0754","0.29","0.2707","0.03","1138","39.24138","0.59","0.6448","0.33","0.5264","0.18"
"181","30","104104","19","7","Portland","32","453","14.15625","0.15","0.2473","0.13","0.6137","0.43","367","11.46875","0.63","0.2003","0.65","0.406","0.51","307","9.59375","0.74","0.1676","0.77","0.3844","0.82","558","17.4375","0.64","0.3046","0.64","0.3315","0.52","146","4.5625","0.36","0.0797","0.37","0.4247","0.96","1158","36.1875","0.27","0.6321","0.25","0.56","0.56"
"193","53","104099","11","6","Pittsburgh","32","504","15.75","0.32","0.3092","0.64","0.5377","0.01","257","8.03125","0.06","0.1577","0.17","0.4008","0.44","321","10.03125","0.8","0.1969","0.89","0.4019","0.91","388","12.125","0.05","0.238","0.13","0.3093","0.24","158","4.9375","0.48","0.0969","0.67","0.3291","0.3","1052","32.875","0.09","0.6454","0.33","0.5029","0.04"
"285","30","104090","7","1","Pepperdine","31","411","13.25806","0.08","0.2206","0.04","0.5912","0.21","319","10.29032","0.37","0.1712","0.31","0.4013","0.45","484","15.6129","0.99","0.2598","0.99","0.376","0.77","527","17","0.58","0.2829","0.44","0.3302","0.49","121","3.90323","0.17","0.0649","0.15","0.3884","0.79","1060","34.19355","0.13","0.569","0.06","0.542","0.35"
"88","73","104078","14","7","Penn St.","31","506","16.32258","0.43","0.2956","0.53","0.6304","0.6","263","8.48387","0.11","0.1536","0.13","0.3574","0.13","214","6.90323","0.35","0.125","0.41","0.3645","0.67","543","17.51613","0.65","0.3172","0.74","0.3407","0.67","186","6","0.79","0.1086","0.84","0.3441","0.46","1235","39.83871","0.63","0.7214","0.8","0.5607","0.57"
"213","86","104074","11","8","Penn","26","502","19.30769","0.85","0.3218","0.78","0.6036","0.32","308","11.84615","0.71","0.1974","0.61","0.4513","0.87","123","4.73077","0.09","0.0788","0.08","0.3415","0.43","517","19.88462","0.88","0.3314","0.82","0.3366","0.61","110","4.23077","0.25","0.0705","0.2","0.3545","0.52","1129","43.42308","0.89","0.7237","0.82","0.5514","0.44"
"298","30","104067","8","3","Pacific","28","523","18.67857","0.78","0.3279","0.83","0.5736","0.12","290","10.35714","0.39","0.1818","0.44","0.4","0.43","253","9.03571","0.68","0.1586","0.68","0.2846","0.06","435","15.53571","0.33","0.2727","0.37","0.3011","0.15","94","3.35714","0.08","0.0589","0.09","0.3723","0.68","1052","37.57143","0.4","0.6596","0.43","0.5219","0.15"
"255","74","104056","3","1","Oregon St.","31","442","14.25806","0.16","0.2462","0.13","0.6674","0.85","391","12.6129","0.81","0.2178","0.78","0.4527","0.88","410","13.22581","0.96","0.2284","0.96","0.3585","0.59","417","13.45161","0.14","0.2323","0.11","0.3261","0.44","135","4.35484","0.3","0.0752","0.29","0.2963","0.09","994","32.06452","0.07","0.5538","0.04","0.5624","0.6"
"76","74","104055","20","11","Oregon","34","552","16.23529","0.41","0.275","0.33","0.6504","0.76","508","14.94118","0.96","0.2531","0.95","0.4587","0.91","228","6.70588","0.32","0.1136","0.27","0.3202","0.25","544","16","0.41","0.2711","0.36","0.3603","0.89","174","5.11765","0.54","0.0867","0.49","0.2586","0.02","1271","37.38235","0.38","0.6333","0.25","0.5669","0.65"
